"","window","bayes_factor","is_sig","mean_a","mean_b","sd_a","sd_b","log2_fold_change","a","b"
"24","Chr1:247201-247250",-0.39781516119666,FALSE,272.325324894229,140.93853987068,168.885087791676,227.674256200209,0.950264979170281,"col_mock","control"
"25","Chr1:247251-247300",-0.00611048217017718,FALSE,335.987202809635,179.810849322143,93.9775228889825,143.835600683291,0.901926212239897,"col_mock","control"
"26","Chr1:247301-247350",-0.575382123913464,FALSE,286.244790482533,290.820131741925,247.155109422998,31.2362232557342,-0.0228777047882416,"col_mock","control"
"27","Chr1:247351-247400",-0.541178575952411,FALSE,407.049730720459,357.009044679061,114.024180784997,226.147516113895,0.189244439659129,"col_mock","control"
"28","Chr1:247401-247450",-0.373622186057674,FALSE,565.178119773543,330.164967952334,396.178182420984,258.570593693538,0.775518562780825,"col_mock","control"
"29","Chr1:247451-247500",-0.566050071553436,FALSE,192.095758684242,175.899905726521,95.8357266071385,123.091552983361,0.127070956241369,"col_mock","control"
"30","Chr1:247501-247550",0.518678255899182,FALSE,442.688013429941,122.695850162704,202.740705300574,94.8489289469806,1.8512038556353,"col_mock","control"
"31","Chr1:247551-247600",0.334090081024789,FALSE,364.110241122515,220.410881798083,24.2037513991039,112.717482241367,0.724179866959153,"col_mock","control"
"32","Chr1:247601-247650",-0.541615335279339,FALSE,246.520694252794,294.46318098078,50.0912739727075,239.029920007431,-0.256378494813552,"col_mock","control"
"33","Chr1:247651-247700",-0.331052310941699,FALSE,387.246391543518,373.459605206718,20.4167785652656,14.3871842701906,0.0522995915525004,"col_mock","control"
"34","Chr1:247701-247750",0.943564111099041,FALSE,305.914643610411,27.5560660551218,148.143914201827,15.8617321691414,3.47268732132107,"col_mock","control"
"35","Chr1:247751-247800",-0.372589485893426,FALSE,246.400157890385,143.331000905992,171.414342560429,115.874740145745,0.781652498207057,"col_mock","control"
"36","Chr1:247801-247850",0.173908120666456,FALSE,580.518079802402,279.339017387549,252.612579211441,112.840149849794,1.05532389966021,"col_mock","control"
"37","Chr1:247851-247900",-0.563115083350641,FALSE,339.223373527122,372.257706703645,88.8623329163305,263.828682194145,-0.134066137236496,"col_mock","control"
"38","Chr1:247901-247950",-0.0302281287693185,FALSE,566.771230682932,226.997154218606,360.344492552732,133.17065902438,1.32009231780774,"col_mock","control"
"39","Chr1:247951-248000",-0.56723117814657,FALSE,430.207459242533,403.369203198986,69.4204176354591,267.179297732057,0.0929315994948528,"col_mock","control"
"40","Chr1:248001-248050",-0.365243705082262,FALSE,326.158005617546,260.601361602015,99.9455398321999,81.6622841875665,0.323726418426776,"col_mock","control"
"41","Chr1:248051-248100",0.494182421177358,FALSE,253.531888688223,6.5809816261867,175.378153690587,11.3985945402326,5.26772061352193,"col_mock","control"
"42","Chr1:248101-248150",-0.56299530372305,FALSE,447.164672000916,382.372123246726,408.202173701531,358.732665125736,0.225828865558278,"col_mock","control"
"43","Chr1:248151-248200",0.262763167823458,FALSE,513.333273090544,318.120473025495,157.816056767201,51.3926769412899,0.690322554538355,"col_mock","control"
"44","Chr1:248201-248250",-0.548984536899729,FALSE,464.331427675469,505.758734224674,197.559852416329,134.112865509506,-0.123294398522215,"col_mock","control"
"45","Chr1:248251-248300",-0.424545201264356,FALSE,495.641289334156,391.013577250891,234.019085726131,77.1109070169546,0.342077672589174,"col_mock","control"
"46","Chr1:248301-248350",-0.430407475181872,FALSE,203.535580887675,273.890016050814,101.544520727328,135.366654935974,-0.428315657339605,"col_mock","control"
"47","Chr1:248351-248400",-0.0219689033185864,FALSE,201.884462372766,148.413536621578,56.8989493673451,18.6797358167968,0.443907196397801,"col_mock","control"
"48","Chr1:248401-248450",-0.526577560616255,FALSE,204.180283404709,152.909257858465,171.454019974903,132.694518854471,0.417167802609142,"col_mock","control"
"49","Chr1:248451-248500",-0.538393752803308,FALSE,241.035317985198,214.756121531533,112.794549582769,60.2163790262523,0.166545299186223,"col_mock","control"
"50","Chr1:248501-248550",-0.575640961750377,FALSE,198.492106565437,199.117332402114,47.0493018295313,75.9701509317671,-0.004537170746255,"col_mock","control"
"51","Chr1:248551-248600",-0.475626687844132,FALSE,204.602394358492,289.884994753976,132.942081886761,211.408695187799,-0.502657629148262,"col_mock","control"
"52","Chr1:248601-248650",-0.268932005484519,FALSE,175.806284072908,285.088496507056,109.260291045416,135.766941204371,-0.697423187304264,"col_mock","control"
"53","Chr1:248651-248700",-0.0229737759406832,FALSE,229.752924890044,352.049946202997,131.672832571653,38.2938674118387,-0.615696894134252,"col_mock","control"
"54","Chr1:248701-248750",-0.575682379897126,FALSE,325.318970722985,325.944026177099,299.543499060396,220.964768116136,-0.00276927964618028,"col_mock","control"
"55","Chr1:248751-248800",-0.574920651854601,FALSE,389.761640658649,399.184164142463,95.0213291120038,308.594286456414,-0.0344623780613248,"col_mock","control"
"56","Chr1:248801-248850",-0.574705970140281,FALSE,286.530188781169,277.815777151621,164.598582190983,206.20809497899,0.0445586168765854,"col_mock","control"
"57","Chr1:248851-248900",-0.00384601537481988,FALSE,175.98309697083,93.4141105485534,77.2603317663159,47.3360829943879,0.913724469909927,"col_mock","control"
"58","Chr1:248901-248950",0.477784884898951,FALSE,291.968837376877,170.384688973959,60.9611999884,62.8344907993635,0.77701869595294,"col_mock","control"
"59","Chr1:248951-249000",-0.451778202241959,FALSE,186.944342430978,99.5534112316267,200.282721435048,110.448328448344,0.909066154674544,"col_mock","control"
"60","Chr1:249001-249050",-0.23046317866544,FALSE,142.958108121063,233.250904863078,113.299355440221,72.5147064992754,-0.706290230532703,"col_mock","control"
"61","Chr1:249051-249100",-0.557120872691602,FALSE,285.453467832451,314.327526261428,178.72705210102,89.6666666868108,-0.139013028201974,"col_mock","control"
"62","Chr1:249101-249150",-0.266063114785245,FALSE,198.12202886161,147.487165648311,62.5855719118425,50.3396283259016,0.425799883595197,"col_mock","control"
"63","Chr1:2195751-2195800",-0.556734009838376,FALSE,150.356541201881,119.049631244772,100.898321472304,189.35959719167,0.336824481275132,"col_mock","control"
"64","Chr1:2195801-2195850",-0.55622638838572,FALSE,270.579970812747,307.678591609242,107.087834707455,226.887905790922,-0.185369013500343,"col_mock","control"
"65","Chr1:2195851-2195900",0.0242399561685316,FALSE,604.299917524257,143.413322596284,474.392906689834,124.63959793446,2.07508569354568,"col_mock","control"
"66","Chr1:2195901-2195950",-0.068994728082866,FALSE,531.151427327597,271.969542341723,306.820464557298,4.36257976905645,0.965678127090584,"col_mock","control"
"67","Chr1:2195951-2196000",-0.239113231165313,FALSE,381.858128836693,249.095147381043,101.597216207103,173.108994241133,0.616339818805436,"col_mock","control"
"68","Chr1:2196001-2196050",-0.556203904039311,FALSE,249.437651833945,214.289646263091,105.440647991398,212.878226960862,0.21911710626456,"col_mock","control"
"69","Chr1:2196051-2196100",-0.568866032768387,FALSE,140.523697181768,152.345948935814,128.28201301886,43.463001908736,-0.116537698004952,"col_mock","control"
"70","Chr1:2196101-2196150",-0.218782256515462,FALSE,195.428254520814,110.522698851818,56.7182524908876,110.342317778928,0.822296366733861,"col_mock","control"
"71","Chr1:2196151-2196200",-0.533209867024768,FALSE,152.862833840397,124.029886584176,111.294446493372,69.6535179848881,0.301549882762274,"col_mock","control"
"72","Chr1:2196201-2196250",0.796370391031361,FALSE,174.591971730574,15.9803108116081,91.466237970342,14.4706491525829,3.44961984741129,"col_mock","control"
"73","Chr1:2196251-2196300",-0.463301930864792,FALSE,180.743984159002,215.001115100781,15.0556553967487,93.1812742070732,-0.250396512708014,"col_mock","control"
"74","Chr1:2196301-2196350",-0.572469394372422,FALSE,228.018244259968,216.817876364784,24.0835163657075,185.458550654829,0.0726655523191417,"col_mock","control"
"75","Chr1:2196351-2196400",-0.240495572882363,FALSE,211.946069751341,122.057559809544,66.2193885987534,119.045733494356,0.796135560576529,"col_mock","control"
"76","Chr1:2196401-2196450",-0.111906108764318,FALSE,425.239223581389,270.46013765137,38.006159676712,189.717792631213,0.652858700541849,"col_mock","control"
"77","Chr1:2196451-2196500",0.24496944218711,FALSE,268.749208916555,115.007910149844,130.825672604151,22.167947460507,1.2245274160621,"col_mock","control"
"78","Chr1:2196501-2196550",0.156927221440913,FALSE,452.811475022653,192.997990404932,151.996489251504,188.832452225052,1.2303246935268,"col_mock","control"
"79","Chr1:2196551-2196600",-0.307202701318512,FALSE,479.540861784509,334.9198112173,50.8081131078399,243.471616683571,0.517838035808864,"col_mock","control"
"80","Chr1:2196601-2196650",0.589867309368184,FALSE,523.054785013362,186.486777378736,173.170992950486,142.409571084004,1.48788872142338,"col_mock","control"
"81","Chr1:2196651-2196700",0.505753243802532,FALSE,415.893279682402,127.74240519576,199.343123985948,40.4041660465263,1.70297585337755,"col_mock","control"
"82","Chr1:2196701-2196750",-0.51768003978173,FALSE,703.54413705143,563.031491659812,422.386989272003,345.359586651859,0.321425316356221,"col_mock","control"
"83","Chr1:2196751-2196800",-0.159377367818383,FALSE,358.374176590922,495.313371274069,73.8577459225202,167.119097027822,-0.466874883195223,"col_mock","control"
"84","Chr1:2196801-2196850",-0.225166553197506,FALSE,568.208715473869,322.348143977977,332.160616940545,146.556016001044,0.817801283751497,"col_mock","control"
"85","Chr1:2196851-2196900",1.7957352074089,FALSE,360.97352947016,131.927067061202,42.3290609077768,67.523401367351,1.45215245864205,"col_mock","control"
"86","Chr1:2196901-2196950",-0.0506003882143542,FALSE,407.864745356874,309.439940309534,100.627884100809,53.5108107536729,0.398431388519582,"col_mock","control"
"87","Chr1:2196951-2197000",-0.173884273489104,FALSE,691.397497440086,520.41218663295,200.963971527345,117.933684152456,0.409860635246362,"col_mock","control"
"88","Chr1:2197001-2197050",-0.466007872195288,FALSE,550.778053353183,424.601678359834,337.188960382383,101.510721966263,0.375361000168966,"col_mock","control"
"89","Chr1:2197051-2197100",0.112623380643326,FALSE,151.453499348598,268.995551308041,99.3733197752485,56.5724705760715,-0.828707401320234,"col_mock","control"
"90","Chr1:2197101-2197150",-0.0684050494729034,FALSE,302.39049434052,182.191147086247,129.005204891382,59.8306219699924,0.730959930741238,"col_mock","control"
"91","Chr1:2197151-2197200",-0.57563038429233,FALSE,352.110060005751,349.128035812305,316.087502983027,215.634957595445,0.012270233105738,"col_mock","control"
"92","Chr1:2197201-2197250",-0.368727121483719,FALSE,371.2904573011,185.769263364549,321.021178494605,181.145947413221,0.999036417386594,"col_mock","control"
"93","Chr1:2197251-2197300",-0.475053568747918,FALSE,506.637940608981,411.471687450929,58.0220033624538,271.719958450383,0.300161955154628,"col_mock","control"
"94","Chr1:2197301-2197350",-0.575315536897511,FALSE,297.785927476948,294.147963656642,99.8942185859345,148.94155365947,0.0177335291133834,"col_mock","control"
"95","Chr1:2197351-2197400",0.147006703140287,FALSE,294.273351213382,135.078092324126,126.171914435347,80.9383798326487,1.12336319094985,"col_mock","control"
"96","Chr1:2197401-2197450",-0.23049641595007,FALSE,346.914644743211,209.638131938126,11.9474575200443,204.176602417363,0.726679585753782,"col_mock","control"
"97","Chr1:2197451-2197500",0.334314655517542,FALSE,191.402536950002,354.753999728471,112.372063845947,67.3897476805218,-0.890208998074057,"col_mock","control"
"98","Chr1:2197501-2197550",1.23764509910683,FALSE,353.283431716964,100.565579115531,34.4459245386336,109.959450602939,1.81268949727461,"col_mock","control"
"99","Chr1:2197551-2197600",-0.457078347079686,FALSE,468.506838430837,535.428557792218,172.761789029322,47.729827072017,-0.192623983145776,"col_mock","control"
"100","Chr1:2197601-2197650",-0.564041355455166,FALSE,321.160269191724,370.947169524215,216.560215206353,378.452051530411,-0.207920304378966,"col_mock","control"
"101","Chr1:2197651-2197700",0.889430002485538,FALSE,210.454186407696,602.441938517519,30.8217543048365,214.29003297143,-1.51731599715864,"col_mock","control"
"102","Chr1:2197701-2197750",-0.41944913818316,FALSE,366.725263557216,467.302693994452,47.5441804655988,227.781982193847,-0.349657698187029,"col_mock","control"
"103","Chr1:2197751-2197800",1.09129050254788,FALSE,515.090259999291,1035.36456276304,207.372414255271,150.832777845572,-1.00724168022647,"col_mock","control"
"104","Chr1:2197801-2197850",-0.0660266152382789,FALSE,336.243951312465,417.382328416669,45.9222502689645,83.9783800577153,-0.311861204128998,"col_mock","control"
"105","Chr1:2197851-2197900",-0.575156398650994,FALSE,320.724564350997,315.774119106488,175.499206962361,104.018929921216,0.0224419217345279,"col_mock","control"
"106","Chr1:2197901-2197950",-0.149374107079788,FALSE,191.593276444115,355.844786504873,66.935678387444,205.429077714288,-0.893201165475762,"col_mock","control"
"107","Chr1:2197951-2198000",-0.209294371766326,FALSE,321.030400126905,560.568644627967,186.234246546041,290.050552633307,-0.804181129058756,"col_mock","control"
"108","Chr1:2198001-2198050",-0.151136812358472,FALSE,698.062601246133,855.945200964826,199.801045671032,58.5322286862955,-0.294162014802608,"col_mock","control"
"109","Chr1:2198051-2198100",0.464701020302624,FALSE,831.617705771732,261.037745436786,303.188701938798,282.990106038123,1.67166204244642,"col_mock","control"
"110","Chr1:2198101-2198150",-0.544406855965055,FALSE,430.090989507641,484.103776110436,123.900802721381,259.256221220758,-0.170674440715772,"col_mock","control"
"111","Chr1:2198151-2198200",-0.00535597308100666,FALSE,375.140362849364,268.711251449547,55.585150607943,102.939240270867,0.481373765677574,"col_mock","control"
"112","Chr1:2198201-2198250",0.244459025930174,FALSE,142.720700909386,336.852760052873,39.0171415760138,163.019401432291,-1.23892351476395,"col_mock","control"
"113","Chr1:2198251-2198300",-0.552965202982528,FALSE,388.658034898436,360.807503500907,29.7215503535263,171.623490182788,0.10727200023297,"col_mock","control"
"114","Chr1:2198301-2198350",-0.491544786534779,FALSE,167.966963097805,247.059930797299,75.6689340316734,241.928354571654,-0.55668354569944,"col_mock","control"
"115","Chr1:2198351-2198400",-0.425130987868544,FALSE,333.530324296195,253.172849158502,61.0233625727108,179.546598913846,0.397695240880059,"col_mock","control"
"116","Chr1:2198401-2198450",-0.560565749956338,FALSE,347.359072499042,306.493085979883,168.267517576846,264.914644664772,0.180573249591481,"col_mock","control"
"117","Chr1:2198451-2198500",0.016460056156431,FALSE,381.307953172196,164.009544241406,105.04112433332,208.206491494627,1.21717685020908,"col_mock","control"
"118","Chr1:2198501-2198550",1.29884018494896,FALSE,376.44868966255,113.550508138662,53.163416044119,103.266765198266,1.72911907538145,"col_mock","control"
"119","Chr1:2198551-2198600",0.370690963414317,FALSE,377.057898717219,79.515435292269,219.49925861587,75.0890746580509,2.24547922775023,"col_mock","control"
"120","Chr1:2198601-2198650",0.929078194131587,FALSE,87.9172295247017,22.5827611564089,27.4464209047503,22.1391833917928,1.96092403154148,"col_mock","control"
"121","Chr1:2198651-2198700",-0.31035095287097,FALSE,135.478083855378,91.0142376036455,58.220495966841,50.3563392724729,0.573895334451586,"col_mock","control"
"122","Chr1:2198701-2198750",-0.0499687209395328,FALSE,183.206090530591,82.2048988900072,101.891345506661,57.2357838485405,1.15617118835572,"col_mock","control"
"123","Chr1:2198751-2198800",-0.53365386603057,FALSE,164.776428379753,220.230450312314,5.44065532825562,253.813074796553,-0.418504081228088,"col_mock","control"
"124","Chr1:2198801-2198850",0.048096192353233,FALSE,208.711794894943,97.6792785302972,52.8590564274906,102.387274706342,1.09538768401055,"col_mock","control"
"125","Chr1:2198851-2198900",0.250482600269394,FALSE,118.352873718674,209.412797827507,43.7394799044071,64.8538553746708,-0.823254875783901,"col_mock","control"
"126","Chr1:2198901-2198950",-0.451153324070815,FALSE,173.552606900916,127.445708174602,44.9571376536322,111.637644966483,0.445490245388402,"col_mock","control"
"127","Chr1:2198951-2199000",0.722996986557298,FALSE,280.873958534029,100.742541694962,65.41873685031,88.4959439711527,1.47924983477717,"col_mock","control"
"128","Chr1:2199001-2199050",0.976968409166624,FALSE,88.1860795294033,246.29653093025,45.2896185293525,69.5933877666445,-1.48177346313784,"col_mock","control"
"129","Chr1:2199051-2199100",-0.1110211476161,FALSE,138.974563964914,222.948333069357,75.0848925190738,73.1868981503154,-0.681888557398118,"col_mock","control"
"130","Chr1:2199101-2199150",-0.559120706218658,FALSE,333.821189082379,283.159107169653,171.606113230646,329.589733225456,0.237462600152791,"col_mock","control"
"131","Chr1:2199151-2199200",0.159649868811386,FALSE,203.442242381,85.720879741357,54.3517552569191,95.1264567308161,1.24690070752119,"col_mock","control"
"132","Chr1:2199201-2199250",-0.234386489569527,FALSE,107.540157274285,193.858067998553,22.4077473733352,127.497750922192,-0.850125291894883,"col_mock","control"
"133","Chr1:2199601-2199650",-0.502463007115876,FALSE,105.908281302937,83.6266974097383,32.3271329107844,69.5985090313267,0.340779908409565,"col_mock","control"
"134","Chr1:2199651-2199700",-0.573093230161357,FALSE,201.16807242446,194.473229986745,60.3083129930957,108.954998799523,0.0488297756428285,"col_mock","control"
"135","Chr1:2199701-2199750",0.0434535401352782,FALSE,230.758257069054,134.709733165168,73.9519171191792,67.5519512649013,0.7765281783637,"col_mock","control"
"136","Chr1:2199751-2199800",1.43459400952134,FALSE,61.3770425929664,0,25.3308775494656,0,Inf,"col_mock","control"
"137","Chr1:2199801-2199850",-0.0598526392754906,FALSE,75.441385434499,1.64524540654667,86.3572018412957,2.84964863505815,5.51898147141691,"col_mock","control"
"138","Chr1:2199851-2199900",-0.564662235301269,FALSE,105.322520515013,96.625910819337,61.164543847002,48.8716037965457,0.124331939208424,"col_mock","control"
"139","Chr1:2199901-2199950",-0.43024850302476,FALSE,259.752752840988,203.886921522453,68.18492944108,115.69536348726,0.349369803207897,"col_mock","control"
"140","Chr1:2199951-2200000",0.403877618703171,FALSE,209.022370899293,73.272422164108,89.1505255093223,51.9858708291695,1.51231514423726,"col_mock","control"
"141","Chr1:2200001-2200050",2.55721005059851,TRUE,118.674926997766,23.3928729082932,19.4427814651528,13.9926704795771,2.34287420541625,"col_mock","control"
"142","Chr1:2200051-2200100",1.75159954885688,FALSE,58.4094851137418,0,20.7367050438862,0,Inf,"col_mock","control"
"143","Chr1:2200101-2200150",-0.46754215758903,FALSE,21.216750244721,30.9073318760748,12.0381875589584,24.4417801457318,-0.542745420107033,"col_mock","control"
"144","Chr1:2454351-2454400",-0.486673616789739,FALSE,214.078673846489,273.300175192661,116.702833649689,142.67993231727,-0.352345300612837,"col_mock","control"
"145","Chr1:2454401-2454450",-0.55881273140913,FALSE,374.085846225186,392.131422767505,97.9990092953703,87.1358618087313,-0.0679678726959896,"col_mock","control"
"146","Chr1:2454451-2454500",0.0646770708430919,FALSE,370.235737170416,223.493954035008,60.4094093911349,136.978220379948,0.728208354607096,"col_mock","control"
"147","Chr1:2454501-2454550",-0.102755438787668,FALSE,358.247213000831,504.031394705284,62.4609942532182,168.902851040058,-0.49255811693662,"col_mock","control"
"148","Chr1:2454551-2454600",-0.546111313608922,FALSE,559.378197834946,640.781647876545,155.523654837136,417.506851701936,-0.196008804404198,"col_mock","control"
"149","Chr1:2454601-2454650",-0.568975438328815,FALSE,570.373930236062,596.858619125326,112.998220237865,284.264843603889,-0.0654811907674277,"col_mock","control"
"150","Chr1:2454651-2454700",-0.558610333385582,FALSE,469.038400924632,433.364682379718,97.6077639778193,238.4825557937,0.11412445942092,"col_mock","control"
"151","Chr1:2454701-2454750",-0.38642048954314,FALSE,393.025803317967,550.991910336229,182.93008055051,274.101585916782,-0.487407104469858,"col_mock","control"
"152","Chr1:2454751-2454800",-0.564441438695452,FALSE,618.890351879066,667.815377258622,247.653567354228,358.934232320295,-0.109765482195546,"col_mock","control"
"153","Chr1:2454801-2454850",1.66289442387049,FALSE,554.122272334499,32.8976521489749,184.191521493309,56.9804049717521,4.07414782575719,"col_mock","control"
"154","Chr1:2454851-2454900",-0.0805517768326869,FALSE,865.398605812492,332.979085909063,534.196740720413,351.382231335901,1.3779332306527,"col_mock","control"
"155","Chr1:2454901-2454950",-0.436106083059511,FALSE,604.036895138704,476.57677036636,200.645520953662,240.460884521538,0.341928040999416,"col_mock","control"
"156","Chr1:2454951-2455000",-0.563684888117594,FALSE,498.846087026412,454.64500858105,119.530270719636,362.068027329226,0.133854243986694,"col_mock","control"
"157","Chr1:2455001-2455050",-0.333693765432516,FALSE,561.686712123708,283.102022331575,161.192083595304,481.487038266707,0.98844361821246,"col_mock","control"
"158","Chr1:2455051-2455100",-0.247774160318383,FALSE,798.711709051178,414.086163304152,468.915963725944,358.609971014712,0.947743867800611,"col_mock","control"
"159","Chr1:2455101-2455150",2.11536722347461,TRUE,795.908406447815,151.251615289254,160.562624189075,110.259514649397,2.39565186451929,"col_mock","control"
"160","Chr1:2455151-2455200",0.120930449702159,FALSE,224.816801609478,489.100521229392,140.199326150674,213.069084761782,-1.12138114321603,"col_mock","control"
"161","Chr1:2455201-2455250",2.28661676848562,TRUE,460.431644473251,133.56339052543,69.2407120308325,60.3399935230971,1.78546236819944,"col_mock","control"
"162","Chr1:2455251-2455300",-0.429007597268278,FALSE,483.008953407042,347.554452543559,217.25857949334,240.551913640656,0.474810904652943,"col_mock","control"
"163","Chr1:2455301-2455350",-0.0766231814776752,FALSE,556.938085428391,305.861674417602,286.190385066341,90.1697325299903,0.864637609406411,"col_mock","control"
"164","Chr1:2455351-2455400",-0.544660212608486,FALSE,533.866062383615,464.648905537977,30.2466781146746,368.509465323191,0.200336830823324,"col_mock","control"
"165","Chr1:2455401-2455450",-0.30904878962743,FALSE,261.314565851506,180.000358677868,130.462175188313,51.8443186330994,0.537787762356066,"col_mock","control"
"166","Chr1:2455451-2455500",0.0819516430387512,FALSE,351.264817403727,172.786527106489,127.815195404256,125.22896953605,1.02356835494565,"col_mock","control"
"167","Chr1:2455501-2455550",-0.550166149589371,FALSE,153.226783765855,130.353327864819,70.5952283759534,114.945143971568,0.233241085068571,"col_mock","control"
"168","Chr1:2455551-2455600",-0.545883038842668,FALSE,117.942149531623,98.8629622716581,49.4645092992811,91.5031161175574,0.254577352765223,"col_mock","control"
"169","Chr1:2455601-2455650",0.214513809747321,FALSE,273.989208276014,75.8779044252,169.827585606003,44.381166939808,1.85236732982761,"col_mock","control"
"170","Chr1:2455651-2455700",0.390966085253263,FALSE,504.037198528084,259.583597382506,134.319114258199,131.055958407815,0.957330985286808,"col_mock","control"
"171","Chr1:2455701-2455750",0.0534553829404416,FALSE,782.564972244166,236.176589701376,559.584205931647,69.5326841792423,1.72834456739395,"col_mock","control"
"172","Chr1:2455751-2455800",0.844293386186009,FALSE,980.169834881753,399.590319557945,317.462491544382,87.5786060853319,1.29451011497176,"col_mock","control"
"173","Chr1:2455801-2455850",0.40136164872915,FALSE,1374.05528864941,261.357726750549,844.421638205138,72.2322969996427,2.3943423391549,"col_mock","control"
"174","Chr1:2455851-2455900",0.39217532911749,FALSE,1467.97950352065,368.802949701047,828.654494323005,155.097431105283,1.99290972521367,"col_mock","control"
"175","Chr1:2455901-2455950",0.193161161511535,FALSE,968.463054021041,457.617632881633,429.196500910812,168.870691367412,1.0815543693998,"col_mock","control"
"176","Chr1:2455951-2456000",1.51955571100908,FALSE,742.323862558839,262.538162849014,137.830624536044,130.740665650712,1.49952159627331,"col_mock","control"
"177","Chr1:2456001-2456050",0.821778978691889,FALSE,885.630828841395,347.759983895925,224.131493894199,213.057805955982,1.34861350934018,"col_mock","control"
"178","Chr1:2456051-2456100",0.285117240494952,FALSE,917.320967410918,485.463139975954,343.058794437347,110.533472851693,0.918064856611544,"col_mock","control"
"179","Chr1:2456101-2456150",0.780448216859657,FALSE,730.571978917519,183.058409012015,302.57478941015,112.416947972261,1.9967223730775,"col_mock","control"
"180","Chr1:2456151-2456200",-0.36281647726708,FALSE,318.755307070447,253.129612494012,46.2161987299954,119.784027477954,0.332573070393557,"col_mock","control"
"181","Chr1:2456201-2456250",3.6019598191169,TRUE,213.330814987295,105.454753063967,13.7549777717289,11.8604367038057,1.01646825179261,"col_mock","control"
"182","Chr1:2456251-2456300",-0.509509418017236,FALSE,138.832971486976,122.023466350817,46.3420160641602,39.6590413999047,0.186191615350827,"col_mock","control"
"183","Chr1:2456301-2456350",0.732539690907051,FALSE,172.60632241852,52.6764280964354,71.7738837572558,12.3773656867644,1.7122558829398,"col_mock","control"
"184","Chr1:2456351-2456400",0.868457288094184,FALSE,161.437924328851,100.658482394497,9.11924258010683,32.738711903081,0.681510778456406,"col_mock","control"
